,text,time,location,source,like_count,quote_count,reply_count,retweet_count,lang,split_text
1817,organ soap tsla nft btc objktnft filmphotographi willsmith cryptocurr twtr httpstcopqqbfbdhw9,2022-05-24,USA,Twitter Web App,3,1,2,0,en,"['organ', 'soap', 'tsla', 'nft', 'btc', 'objktnft', 'filmphotographi', 'willsmith', 'cryptocurr', 'twtr', 'httpstcopqqbfbdhw9']"
1818,need never asham tear charl dicken soap tsla nft btc objktnft filmphotographi wi,2022-05-24,,malliard,0,0,0,0,en,"['need', 'never', 'asham', 'tear', 'charl', 'dicken', 'soap', 'tsla', 'nft', 'btc', 'objktnft', 'filmphotographi', 'wi']"
1819,need never asham tear charl dicken soap tsla nft btc objktnft filmphotographi httpstcoqi657z41hi,2022-05-24,USA,Twitter Web App,2,1,1,1,en,"['need', 'never', 'asham', 'tear', 'charl', 'dicken', 'soap', 'tsla', 'nft', 'btc', 'objktnft', 'filmphotographi', 'httpstcoqi657z41hi']"
1820,dont miss becom hexican overlord 100 avail check httpstco3fxy7uu5jj,2022-05-24,"Lab Island Lac La Ronge, Sask.",Twitter Web App,0,0,0,0,en,"['dont', 'miss', 'becom', 'hexican', 'overlord', '100', 'avail', 'check', 'httpstco3fxy7uu5jj']"
1822,ruin stock pleas focu not fight like kid,2022-05-24,,Twitter Web App,0,0,0,0,en,"['ruin', 'stock', 'pleas', 'focu', 'not', 'fight', 'like', 'kid']"
1823,stock trade around 36 sure look like elonmuskbuystwitt 54 dead clearli nobodi bel,2022-05-24, Soon To Be Ex Ford Country!! ,Twitter Web App,0,0,0,0,en,"['stock', 'trade', 'around', '36', 'sure', 'look', 'like', 'elonmuskbuystwitt', '54', 'dead', 'clearli', 'nobodi', 'bel']"
1824,stock trade around 36 sure look like elonmuskbuystwitt 54 dead clearli nobodi httpstcojt85ailawa,2022-05-24,,Twitter Web App,4,0,1,1,en,"['stock', 'trade', 'around', '36', 'sure', 'look', 'like', 'elonmuskbuystwitt', '54', 'dead', 'clearli', 'nobodi', 'httpstcojt85ailawa']"
1825,life good compani enjoy day feel like httpstco4bjap0a4gd,2022-05-24,"Los Angeles, CA",Twitter for iPhone,1,0,0,0,en,"['life', 'good', 'compani', 'enjoy', 'day', 'feel', 'like', 'httpstco4bjap0a4gd']"
1827,jefferi maintain hold rate inc chang price target 48 40 invest,2022-05-24,,Twitter Web App,0,0,0,0,en,"['jefferi', 'maintain', 'hold', 'rate', 'inc', 'chang', 'price', 'target', '48', '40', 'invest']"
1828,hii find moot lowkey new liazya around 1114 filipino ghibli blackpink httpstcoyilbfqkiyi,2022-05-24,,Twitter Web App,1,0,0,0,en,"['hii', 'find', 'moot', 'lowkey', 'new', 'liazya', 'around', '1114', 'filipino', 'ghibli', 'blackpink', 'httpstcoyilbfqkiyi']"
1829,elmo must realli upset 636 surehehcan get lower price pretti pleas,2022-05-24,"Waltham, MA",Twitter Web App,0,0,0,0,en,"['elmo', 'must', 'realli', 'upset', '636', 'surehehcan', 'get', 'lower', 'price', 'pretti', 'pleas']"
1831,ofloss 48 loss stock unpreced crash superrich 3678 aga httpstcoazxbid5hsg,2022-05-24,München,Twitter Web App,0,0,1,0,en,"['ofloss', '48', 'loss', 'stock', 'unpreced', 'crash', 'superrich', '3678', 'aga', 'httpstcoazxbid5hsg']"
1833,us open fall snap sound alarm profit warn fuel fear advertis spend peak tech stock,2022-05-24,FRANCE (44500)_Tél : 06.70.83.32.58,Hootsuite Inc.,0,0,0,0,en,"['us', 'open', 'fall', 'snap', 'sound', 'alarm', 'profit', 'warn', 'fuel', 'fear', 'advertis', 'spend', 'peak', 'tech', 'stock']"
1835,talk david not take acquisit seriou tweet httpstconbifqu7mhq,2022-05-24,"Venice, Los Angeles",Twitter for Android,0,0,0,0,en,"['talk', 'david', 'not', 'take', 'acquisit', 'seriou', 'tweet', 'httpstconbifqu7mhq']"
1837,1 share 30 premarket cut earn forecast yesterday drop also httpstcot9tdvfibni,2022-05-24,NYC Metro & South Florida,Twitter Web App,0,0,1,0,en,"['1', 'share', '30', 'premarket', 'cut', 'earn', 'forecast', 'yesterday', 'drop', 'also', 'httpstcot9tdvfibni']"
1838,us open fall snap sound alarm profit warn fuel fear advertis spend peak tech stock,2022-05-24,🇺🇸,dlvr.it,0,0,0,0,en,"['us', 'open', 'fall', 'snap', 'sound', 'alarm', 'profit', 'warn', 'fuel', 'fear', 'advertis', 'spend', 'peak', 'tech', 'stock']"
1839,us open fall snap sound alarm profit warn fuel fear advertis spend peak httpstcoap7ebnogso,2022-05-24,,Sprinklr Publishing,6,0,1,3,en,"['us', 'open', 'fall', 'snap', 'sound', 'alarm', 'profit', 'warn', 'fuel', 'fear', 'advertis', 'spend', 'peak', 'httpstcoap7ebnogso']"
1841,us open fall snap sound alarm profit warn fuel fear advertis spend peak httpstcopo1y3eshaw,2022-05-24,London,Sprinklr Publishing,0,0,0,0,en,"['us', 'open', 'fall', 'snap', 'sound', 'alarm', 'profit', 'warn', 'fuel', 'fear', 'advertis', 'spend', 'peak', 'httpstcopo1y3eshaw']"
1842,us open fall snap sound alarm profit warn fuel fear advertis spend peak httpstcohlecbgkyw4,2022-05-24,London,Sprinklr Publishing,0,0,0,1,en,"['us', 'open', 'fall', 'snap', 'sound', 'alarm', 'profit', 'warn', 'fuel', 'fear', 'advertis', 'spend', 'peak', 'httpstcohlecbgkyw4']"
1843,hey go start think sharehold rather sign httpstcowv5cs3yuuy,2022-05-24,"Borsetshire, England, UK",Twitter Web App,0,0,0,0,en,"['hey', 'go', 'start', 'think', 'sharehold', 'rather', 'sign', 'httpstcowv5cs3yuuy']"
1844,fall tech stock reli heavili advertis revenu plung profit warn httpstcohqpxcq1lpi,2022-05-24,Seychelles,Twitter Web App,0,0,0,0,en,"['fall', 'tech', 'stock', 'reli', 'heavili', 'advertis', 'revenu', 'plung', 'profit', 'warn', 'httpstcohqpxcq1lpi']"
1846,everyon els start move btc price predict believ lowest estim 30 httpstcoito3tjzrl5,2022-05-24,,Twitter for iPhone,0,0,0,0,en,"['everyon', 'els', 'start', 'move', 'btc', 'price', 'predict', 'believ', 'lowest', 'estim', '30', 'httpstcoito3tjzrl5']"
1849,admin support board pursuit forprofitpromot nation supremaci,2022-05-24,Canada,Twitter Web App,0,0,0,0,en,"['admin', 'support', 'board', 'pursuit', 'forprofitpromot', 'nation', 'supremaci']"
1850,nazinationalistterroist hate merchant josephwatson expos audio record,2022-05-24,Canada,Twitter Web App,0,0,0,0,en,"['nazinationalistterroist', 'hate', 'merchant', 'josephwatson', 'expos', 'audio', 'record']"
1852,anoth kluxklan fascist love wantsmor speech crime forprofit,2022-05-24,,Twitter Web App,0,0,0,0,en,"['anoth', 'kluxklan', 'fascist', 'love', 'wantsmor', 'speech', 'crime', 'forprofit']"
1854,hesit buy know reason bid httpstcorhtcowuz9w,2022-05-24,"Sun Prairie, WI",Twitter for iPhone,0,0,0,0,en,"['hesit', 'buy', 'know', 'reason', 'bid', 'httpstcorhtcowuz9w']"
1857,good idea exitwitt late time tell,2022-05-24,USA,Twitter for Android,0,0,0,0,en,"['good', 'idea', 'exitwitt', 'late', 'time', 'tell']"
1858,real organ soap tsla nft btc objktnft filmphotographi willsmith httpstcownirw1obn,2022-05-24,USA,Twitter Web App,2,0,4,0,en,"['real', 'organ', 'soap', 'tsla', 'nft', 'btc', 'objktnft', 'filmphotographi', 'willsmith', 'httpstcownirw1obn']"
1859,like bought musktwitt cryptocurr dogecoin,2022-05-24,,Twitter Web App,0,0,0,0,en,"['like', 'bought', 'musktwitt', 'cryptocurr', 'dogecoin']"
1862,musk 5 billion dollar exit chart httpstcok9aaenqi0k,2022-05-24,"Auckland, New Zealand",TradingView,3,0,0,1,en,"['musk', '5', 'billion', 'dollar', 'exit', 'chart', 'httpstcok9aaenqi0k']"
1863,20220523 1813211 httpstcobdtqsdsvsb via ye someon ride futur tesla model httpstcoz9swcdfayz,2022-05-24,USA,Twitter Web App,1,2,2,0,en,"['20220523', '1813211', 'httpstcobdtqsdsvsb', 'via', 'ye', 'someon', 'ride', 'futur', 'tesla', 'model', 'httpstcoz9swcdfayz']"
1864,great mind discuss idea averag mind discuss event small mind discuss peopl eleanor roosevelt soap httpstco2dyoojiwab,2022-05-24,USA,Twitter Web App,1,1,4,0,en,"['great', 'mind', 'discuss', 'idea', 'averag', 'mind', 'discuss', 'event', 'small', 'mind', 'discuss', 'peopl', 'eleanor', 'roosevelt', 'soap', 'httpstco2dyoojiwab']"
1865,ok egg one basket long control happen basket httpstcofqmzqrvqib,2022-05-24,USA,LinkedIn,0,1,1,0,en,"['ok', 'egg', 'one', 'basket', 'long', 'control', 'happen', 'basket', 'httpstcofqmzqrvqib']"
1866,organ httsoap taylor pillow mypillow tsla nft btcp objktnft filmphotographi willsmith httpstco65zzzzgcyf,2022-05-24,USA,LinkedIn,0,2,1,0,en,"['organ', 'httsoap', 'taylor', 'pillow', 'mypillow', 'tsla', 'nft', 'btcp', 'objktnft', 'filmphotographi', 'willsmith', 'httpstco65zzzzgcyf']"
1867,oversold ralli may reach 4450 mpattern goal 29 chart httpstcozegsovhvor,2022-05-24,,TradingView,0,0,0,0,en,"['oversold', 'ralli', 'may', 'reach', '4450', 'mpattern', 'goal', '29', 'chart', 'httpstcozegsovhvor']"
1868,attach cartoon label sensit oh yeah dissent liber dogma,2022-05-24,USA,Twitter Web App,0,0,0,0,en,"['attach', 'cartoon', 'label', 'sensit', 'oh', 'yeah', 'dissent', 'liber', 'dogma']"
1869,like said griffinli pin price find much love 6k well spent amc let,2022-05-24,$AMC ,Twitter for iPhone,0,0,0,0,en,"['like', 'said', 'griffinli', 'pin', 'price', 'find', 'much', 'love', '6k', 'well', 'spent', 'amc', 'let']"
1872,real still platform 1 speakbut one job went moon httpstcojyctbr3ce9,2022-05-25,,Twitter for iPhone,0,0,0,0,en,"['real', 'still', 'platform', '1', 'speakbut', 'one', 'job', 'went', 'moon', 'httpstcojyctbr3ce9']"
1873,90 staff channel realli understand like youtub httpstcog0amacwbgc,2022-05-25,"Los Angeles, CA",Twitter for iPhone,0,0,0,0,en,"['90', 'staff', 'channel', 'realli', 'understand', 'like', 'youtub', 'httpstcog0amacwbgc']"
1874,check dc super hero ultim popup book matthew reinhart first edit httpstco251oxbfbm8 httpstcoaxx8xw3d7c,2022-05-25,USA,Twitter Web App,3,0,1,0,en,"['check', 'dc', 'super', 'hero', 'ultim', 'popup', 'book', 'matthew', 'reinhart', 'first', 'edit', 'httpstco251oxbfbm8', 'httpstcoaxx8xw3d7c']"
1881,nft btc tsla httpstcozgqyerarg8,2022-05-25,USA,Twitter Web App,1,0,0,0,en,"['nft', 'btc', 'tsla', 'httpstcozgqyerarg8']"
1882,clip via news mislead httpstcorwqrviyj3h,2022-05-25,DeCenterized Tokyo🗼⇄NY🗽,Twitter for iPhone,0,0,1,0,en,"['clip', 'via', 'news', 'mislead', 'httpstcorwqrviyj3h']"
1883,final make sens life soap tsla nft btc objktnft filmphotographi willsmith httpstcol26w3btbqq,2022-05-25,USA,Twitter Web App,3,0,1,0,en,"['final', 'make', 'sens', 'life', 'soap', 'tsla', 'nft', 'btc', 'objktnft', 'filmphotographi', 'willsmith', 'httpstcol26w3btbqq']"
1884,earn much money trade tech giant stock goog fb amp alpha httpstcox4wtyfsxa2 via httpstcoj9r1qtvhxx,2022-05-25,"California, USA",Twitter Web App,0,0,0,0,en,"['earn', 'much', 'money', 'trade', 'tech', 'giant', 'stock', 'goog', 'fb', 'amp', 'alpha', 'httpstcox4wtyfsxa2', 'via', 'httpstcoj9r1qtvhxx']"
1886,httpstco7innpngm88,2022-05-25,"Prince Albert, Saskatchewan",Twitter Web App,0,0,0,0,en,['httpstco7innpngm88']
1898,deal get complet takeov muskbuytwitt news stock,2022-05-25,"Vancouver, British Columbia",Twitter for Android,0,0,2,0,en,"['deal', 'get', 'complet', 'takeov', 'muskbuytwitt', 'news', 'stock']"
1899,muskbuytwitt httpstcoec7mbzyzj2,2022-05-25,"Vancouver, British Columbia",Twitter for Android,1,0,1,0,en,"['muskbuytwitt', 'httpstcoec7mbzyzj2']"
1901,httpstcov3sd85xmri,2022-05-25,🇺🇸,Twitter for iPhone,0,0,0,0,en,['httpstcov3sd85xmri']
1907,jump 6 afterhour elonmusk increas bid 335 billion takeov deal seek fund httpstco8t8wzcuwl,2022-05-25,,Twitter Web App,0,0,0,0,en,"['jump', '6', 'afterhour', 'elonmusk', 'increas', 'bid', '335', 'billion', 'takeov', 'deal', 'seek', 'fund', 'httpstco8t8wzcuwl']"
1908,tsla stock sale secur tslaq httpstcojyxsdhz35i,2022-05-25,,Twitter Web App,4,0,0,0,en,"['tsla', 'stock', 'sale', 'secur', 'tslaq', 'httpstcojyxsdhz35i']"
1921,good news hour acquisit httpstcouhwnkoarjz,2022-05-25,Argentina,Twitter for iPhone,6,0,0,1,en,"['good', 'news', 'hour', 'acquisit', 'httpstcouhwnkoarjz']"
1923,jack amp beanstalk gone board great job nice run,2022-05-25,United States,Twitter Web App,2,0,1,0,en,"['jack', 'amp', 'beanstalk', 'gone', 'board', 'great', 'job', 'nice', 'run']"
1924,3 share still 37 bid 5420 quit dispar,2022-05-25,"London, England",Twitter for iPhone,7,0,2,0,en,"['3', 'share', 'still', '37', 'bid', '5420', 'quit', 'dispar']"
1925,still need lithium requir 100m invest 3bn resourc httpstco6wwaesm8d0,2022-05-25,"South East, England",Twitter for iPhone,0,0,0,0,en,"['still', 'need', 'lithium', 'requir', '100m', 'invest', '3bn', 'resourc', 'httpstco6wwaesm8d0']"
1926,httpstcowha2cxvznb nft btc,2022-05-25,USA,Twitter Web App,1,0,1,0,en,"['httpstcowha2cxvznb', 'nft', 'btc']"
1929,price reject monthli kijun may also see last 2 chart share httpstcog82i,2022-05-25,📍BackUp Account @rafaela_rigo,Twitter for iPhone,0,0,0,0,en,"['price', 'reject', 'monthli', 'kijun', 'may', 'also', 'see', 'last', '2', 'chart', 'share', 'httpstcog82i']"
1930,httpstco001qgh2mic,2022-05-25,USA,Twitter Web App,0,2,0,0,en,['httpstco001qgh2mic']
1932,botanicallyinspir peachcardamom vegan galett pie enrich wheat flour almond flour peach veget shorteni,2022-05-25,,Twitter Web App,0,0,0,0,en,"['botanicallyinspir', 'peachcardamom', 'vegan', 'galett', 'pie', 'enrich', 'wheat', 'flour', 'almond', 'flour', 'peach', 'veget', 'shorteni']"
1933,3673 298 63853 539,2022-05-25,,Twitter Web App,0,0,0,0,en,"['3673', '298', '63853', '539']"
1934,sentmiment week wallstreetmoon watch wallstreetmoon httpstcoc7nxih6anv,2022-05-25,,Wall Street Mooners,0,0,0,0,en,"['sentmiment', 'week', 'wallstreetmoon', 'watch', 'wallstreetmoon', 'httpstcoc7nxih6anv']"
1935,watch snap call trade flow market,2022-05-25,,Twitter for Android,0,0,0,0,en,"['watch', 'snap', 'call', 'trade', 'flow', 'market']"
1937,watch call trade flow market,2022-05-25,,Twitter for Android,0,0,0,0,en,"['watch', 'call', 'trade', 'flow', 'market']"
1938,watch call trade flow market httpstcob7hbzudv3d,2022-05-25,,Twitter for Android,1,1,0,1,en,"['watch', 'call', 'trade', 'flow', 'market', 'httpstcob7hbzudv3d']"
1939,much lost 9 hold,2022-05-25,Earth and beyond ,Twitter Web App,0,0,0,0,en,"['much', 'lost', '9', 'hold']"
1940,bitcoin test 1520k rang fri sat,2022-05-25,,Twitter for iPhone,0,0,0,0,en,"['bitcoin', 'test', '1520k', 'rang', 'fri', 'sat']"
1941,amp true stori behind deal think drop httpstcostpvflu1gi,2022-05-25,"14 Haroshet, Raanana, Israel",Twitter Web App,1,0,0,0,en,"['amp', 'true', 'stori', 'behind', 'deal', 'think', 'drop', 'httpstcostpvflu1gi']"
1942,tini island light float boundless ocean human deprav could explain cerebr narc httpstcoveveohubmb,2022-05-25,London 🇬🇧,Twitter for Android,0,0,0,0,en,"['tini', 'island', 'light', 'float', 'boundless', 'ocean', 'human', 'deprav', 'could', 'explain', 'cerebr', 'narc', 'httpstcoveveohubmb']"
1943,bitcoin test 1520k rang fri sat httpstcoszsbtn0tci,2022-05-25,,Twitter for iPhone,2,0,2,1,en,"['bitcoin', 'test', '1520k', 'rang', 'fri', 'sat', 'httpstcoszsbtn0tci']"
1944,fun appl adob salesforc microsoft jaguarlandrov o2 virgin media,2022-05-25,Dublin/New York,Twitter Web App,0,0,0,0,en,"['fun', 'appl', 'adob', 'salesforc', 'microsoft', 'jaguarlandrov', 'o2', 'virgin', 'media']"
1946,us stock market volatil recent fall mess hard invest would b httpstcoevke2u9hnl,2022-05-25,,Twitter Web App,0,0,0,0,en,"['us', 'stock', 'market', 'volatil', 'recent', 'fall', 'mess', 'hard', 'invest', 'would', 'b', 'httpstcoevke2u9hnl']"
1947,work way top 20 mention wallstreetbet last 24 hour via httpstcolaiwvd8kja,2022-05-25,,topstonks,0,0,0,0,en,"['work', 'way', 'top', '20', 'mention', 'wallstreetbet', 'last', '24', 'hour', 'via', 'httpstcolaiwvd8kja']"
1948,hey 45 call option good,2022-05-25,🏠,Twitter for Android,0,0,0,0,en,"['hey', '45', 'call', 'option', 'good']"
1949,botanicallyinspir peachcardamom vegan galett pie enrich wheat flour almond flour peach veget short httpstcocz7l3iknrf,2022-05-25,USA,Twitter Web App,5,2,0,1,en,"['botanicallyinspir', 'peachcardamom', 'vegan', 'galett', 'pie', 'enrich', 'wheat', 'flour', 'almond', 'flour', 'peach', 'veget', 'short', 'httpstcocz7l3iknrf']"
1950,tire pretend everyth ok sndi,2022-05-25,,Twitter for Android,0,0,0,0,en,"['tire', 'pretend', 'everyth', 'ok', 'sndi']"
1951,one mention wallstreetbet last 24 hour via httpstcotywnbqe0co twtr httpstcofbomwawr1u,2022-05-25,,topstonks,0,0,0,0,en,"['one', 'mention', 'wallstreetbet', 'last', '24', 'hour', 'via', 'httpstcotywnbqe0co', 'twtr', 'httpstcofbomwawr1u']"
1953,movi video game social media platform baromet american economi retail fault,2022-05-25,,Twitter for Android,0,0,0,0,en,"['movi', 'video', 'game', 'social', 'media', 'platform', 'baromet', 'american', 'economi', 'retail', 'fault']"
1955,moment cancel deal tsla jump 30 altseason begin let doge,2022-05-25,"Amsterdam, Nederland",Twitter for iPhone,1,0,0,0,en,"['moment', 'cancel', 'deal', 'tsla', 'jump', '30', 'altseason', 'begin', 'let', 'doge']"
1956,not drop bid,2022-05-25,"Cape Naples, FL",TweetDeck,0,0,0,0,en,"['not', 'drop', 'bid']"
1958,photospic shoton35mm obscuradao obscuratwt mother day gift nft btc tsla nio lcid doge shib httpstcodfcvpesjyk,2022-05-25,,Twitter Web App,0,0,0,0,en,"['photospic', 'shoton35mm', 'obscuradao', 'obscuratwt', 'mother', 'day', 'gift', 'nft', 'btc', 'tsla', 'nio', 'lcid', 'doge', 'shib', 'httpstcodfcvpesjyk']"
1959,time 4 inspect comit made need 2 p httpstcoxsrde1tvoi,2022-05-25,Australia,Twitter Web App,0,0,0,0,en,"['time', '4', 'inspect', 'comit', 'made', 'need', '2', 'p', 'httpstcoxsrde1tvoi']"
1960,sign away du dilig offer uncondit httpstcoippjtrcotc,2022-05-25,Australia,Twitter Web App,0,0,0,0,en,"['sign', 'away', 'du', 'dilig', 'offer', 'uncondit', 'httpstcoippjtrcotc']"
1963,gurgavin wholemarsblog elonmusk mother day gift nft btc tsla nio lcid doge shib httpstco2xpztarp8,2022-05-26,,Twitter Web App,0,0,0,0,en,"['gurgavin', 'wholemarsblog', 'elonmusk', 'mother', 'day', 'gift', 'nft', 'btc', 'tsla', 'nio', 'lcid', 'doge', 'shib', 'httpstco2xpztarp8']"
1966,clip via origin tweet news httpstcoxzv6wcnasn,2022-05-26,DeCenterized Tokyo🗼⇄NY🗽,Twitter for iPhone,2,0,1,0,en,"['clip', 'via', 'origin', 'tweet', 'news', 'httpstcoxzv6wcnasn']"
1976,billionair entrepreneur agre buy increas equiti compon bid 3,2022-05-26,"Manchester, England",Twitter for iPhone,0,0,0,0,en,"['billionair', 'entrepreneur', 'agre', 'buy', 'increas', 'equiti', 'compon', 'bid', '3']"
1977,china top photo licens site launch nft platform oversea httpstcoyuwu8wfgjd via nft btc twtr,2022-05-26,"Manchester, England",Twitter for iPhone,0,0,0,0,en,"['china', 'top', 'photo', 'licens', 'site', 'launch', 'nft', 'platform', 'oversea', 'httpstcoyuwu8wfgjd', 'via', 'nft', 'btc', 'twtr']"
1979,pay 150 million fine accus improperli sold user data httpstco3wdlvrmncj via,2022-05-26,"Manchester, England",Twitter for iPhone,0,0,0,0,en,"['pay', '150', 'million', 'fine', 'accus', 'improperli', 'sold', 'user', 'data', 'httpstco3wdlvrmncj', 'via']"
1980,,2022-05-26,"Manchester, England",Twitter for iPhone,0,0,0,0,en,[]
1981,inc enter 20220527 call 3700 strike limit buy fulli exit 6 hour limit sal httpstcogqiyx3yfzi,2022-05-26,"New York, NY",Zapier.com,0,0,0,0,en,"['inc', 'enter', '20220527', 'call', '3700', 'strike', 'limit', 'buy', 'fulli', 'exit', '6', 'hour', 'limit', 'sal', 'httpstcogqiyx3yfzi']"
1998,funniest thing ive seen bitcoin dorsey cryptocurr httpstcolslwv8velb,2022-05-26,,Twitter for Android,1,0,1,0,en,"['funniest', 'thing', 'ive', 'seen', 'bitcoin', 'dorsey', 'cryptocurr', 'httpstcolslwv8velb']"
2004,kevin spacey space httpstcotwegeaxdgr kevinspacey nft btc crypto gun,2022-05-26,USA,Twitter Web App,4,0,0,0,en,"['kevin', 'spacey', 'space', 'httpstcotwegeaxdgr', 'kevinspacey', 'nft', 'btc', 'crypto', 'gun']"
2011,webul 4th anniversari get 6 stock valu 12600 open amp fund brokerag acc httpstcokcka00hapm,2022-05-26,Ohio,Twitter for iPhone,0,0,0,0,en,"['webul', '4th', 'anniversari', 'get', '6', 'stock', 'valu', '12600', 'open', 'amp', 'fund', 'brokerag', 'acc', 'httpstcokcka00hapm']"
2012,webul 4th anniversari get 6 stock valu 12600 open amp fund brokerag acc httpstco5qutbcnvbt,2022-05-26,,Twitter for Android,0,0,0,0,en,"['webul', '4th', 'anniversari', 'get', '6', 'stock', 'valu', '12600', 'open', 'amp', 'fund', 'brokerag', 'acc', 'httpstco5qutbcnvbt']"
2020,look like make move bid buy howi neff bet go,2022-05-26,"Los Angeles, CA",Twitter Web App,0,0,0,0,en,"['look', 'like', 'make', 'move', 'bid', 'buy', 'howi', 'neff', 'bet', 'go']"
2021,astronaut nasa hand made soap watermelon lemonad cocoa butter alo vera flower httpstcoe9sgqi53vb via httpstcokglu8b40lr,2022-05-26,USA,Twitter Web App,1,1,0,0,en,"['astronaut', 'nasa', 'hand', 'made', 'soap', 'watermelon', 'lemonad', 'cocoa', 'butter', 'alo', 'vera', 'flower', 'httpstcoe9sgqi53vb', 'via', 'httpstcokglu8b40lr']"
2034,long jack dorsey left chart httpstcokxvq9l8nbb,2022-05-26,,TradingView,1,0,0,0,en,"['long', 'jack', 'dorsey', 'left', 'chart', 'httpstcokxvq9l8nbb']"
2048,150mm fine pay illeg collect sell user data httpstcoasafpm3fwu,2022-05-26,"Manhattan, NY",Twitter for iPhone,2,0,0,1,en,"['150mm', 'fine', 'pay', 'illeg', 'collect', 'sell', 'user', 'data', 'httpstcoasafpm3fwu']"
